basDt,srtnCd,isinCd,itmsNm,mrktCtg,clpr,vs,fltRt,mkp,hipr,lopr,trqu,trPrc,lstgStCnt,mrktTotAmt
20251125,298540,KR7298540006,더네이쳐홀딩스,KOSDAQ,9120,10,.11,9190,9240,9070,20510,187664750,14486386,132115840320
20251125,298690,KR7298690009,에어부산,KOSPI,1735,-45,-2.53,1807,1807,1725,375733,658326940,116640000,202370400000
20251125,298830,KR7298830001,슈어소프트테크,KOSDAQ,5110,115,2.3,5070,5290,5030,621267,3217464015,52619061,268883401710
20251125,299030,KR7299030007,하나기술,KOSDAQ,30300,50,.17,31150,31450,30200,69373,2132216550,7994910,242245773000
20251125,299170,KR7299170001,더블유에스아이,KOSDAQ,2215,30,1.37,2165,2350,2150,4001212,8978072961,38004646,84180290890
20251125,299480,KR7299480004,지앤이헬스케어,KONEX,839,39,4.88,800,840,680,52,38279,11100743,9313523377
20251125,299660,KR7299660001,셀리드,KOSDAQ,3245,-35,-1.07,3280,3340,3240,212107,695751794,29502977,95737160365
20251125,299900,KR7299900001,위지윅스튜디오,KOSDAQ,688,-3,-.43,697,705,673,505839,346120416,171048884,117681632192
20251125,300080,KR7300080009,플리토,KOSDAQ,18020,2280,14.49,16360,18240,16280,832536,14832301765,16505451,297428227020
20251125,300120,KR7300120003,라온피플,KOSDAQ,1885,-24,-1.26,1909,1973,1814,338615,639211231,20860012,39321122620
20251125,300720,KR7300720000,한일시멘트,KOSPI,17360,-470,-2.64,17960,17960,17320,76102,1332434115,73545209,1276744828240
20251125,301300,KR7301300000,바이브컴퍼니,KOSDAQ,3415,-5,-.15,3500,3630,3400,19079,66409259,13154712,44923341480
20251125,302430,KR7302430004,이노메트리,KOSDAQ,6800,200,3.03,6650,7000,6600,27653,186016155,9833208,66865814400
20251125,302440,KR7302440003,SK바이오사이언스,KOSPI,50400,-800,-1.56,51700,52000,50200,123952,6303892350,78369145,3949804908000
20251125,302550,KR7302550009,리메드,KOSDAQ,3090,-5,-.16,3025,3140,3025,62206,191934917,31495528,97321181520
20251125,302920,KR7302920004,더콘텐츠온,KONEX,3200,-200,-5.88,3105,3200,3100,41,127350,4552359,14567548800
20251125,303030,KR7303030001,지니틱스,KOSDAQ,713,3,.42,721,727,700,39817,28334704,37073689,26433540257
20251125,303360,KR7303360002,프로티아,KOSDAQ,5600,-20,-.36,5620,5740,5350,103050,570538000,12877215,72112404000
20251125,303530,KR7303530000,이노뎁,KOSDAQ,5520,80,1.47,5390,5720,5390,31923,176665450,7339299,40512930480
20251125,303810,KR7303810006,동국생명과학,KOSDAQ,3610,-10,-.28,3625,3690,3595,72498,262947678,31984140,115462745400
20251125,304100,KR7304100001,솔트룩스,KOSDAQ,27750,700,2.59,29550,29550,27550,119241,3333428600,12593855,349479476250
20251125,304360,KR7304360001,에스바이오메딕스,KOSDAQ,22950,-700,-2.96,24050,25050,22850,47193,1120111375,11944796,274133068200
20251125,304840,KR7304840002,피플바이오,KOSDAQ,1618,-90,-5.27,1708,1711,1615,132507,218821258,21228311,34347407198
20251125,305090,KR7305090003,마이크로디지탈,KOSDAQ,7170,-640,-8.19,7870,7870,7080,122862,909971695,18567123,133126271910
20251125,306040,KR7306040007,에스제이그룹,KOSDAQ,3325,-5,-.15,3330,3395,3285,19509,64640835,9865828,32803878100
20251125,306200,KR7306200007,세아제강,KOSPI,117600,2000,1.73,115800,117600,115600,4053,471974400,2836300,333548880000
20251125,306620,KR7306620006,네온테크,KOSDAQ,1814,18,1,1805,1835,1805,85011,154120814,45014260,81655867640
20251125,307180,KR7307180000,아이엘,KOSDAQ,2675,-25,-.93,2750,2790,2630,251363,679992182,28591728,76482872400
20251125,307280,KR7307280008,원바이오젠,KOSDAQ,5650,-40,-.7,5690,5690,5550,15635,87972220,7094627,40084642550
20251125,307750,KR7307750000,국전약품,KOSDAQ,3300,-30,-.9,3335,3420,3300,93390,310610700,50176380,165582054000
20251125,307870,KR7307870006,비투엔,KOSDAQ,1370,-55,-3.86,1421,1442,1351,409976,571012189,59564511,81603380070
20251125,307930,KR7307930008,컴퍼니케이,KOSDAQ,5600,10,.18,5660,5920,5600,245121,1401282375,15610000,87416000000
20251125,307950,KR7307950006,현대오토에버,KOSPI,183900,-200,-.11,186700,188000,182800,55375,10220053950,27423982,5043270289800
20251125,308080,KR7308080001,바이젠셀,KOSDAQ,3505,235,7.19,3325,3585,3225,267705,926224656,20449100,71674095500
20251125,308100,KR7308100007,형지글로벌,KOSDAQ,1388,-22,-1.56,1424,1430,1384,172508,241285325,24023008,33343935104
20251125,308170,KR7308170000,씨티알모빌리티,KOSPI,4810,10,.21,4920,5040,4805,3877,18751560,8610000,41414100000
20251125,308430,KR7308430008,셀비온,KOSDAQ,19380,240,1.25,19090,19760,19070,206282,4003785520,12831510,248674663800
20251125,308700,KR7308700004,테크엔,KONEX,199,0,0,0,0,0,0,0,7400000,1472600000
20251125,309710,KR7309710002,아이티켐,KOSDAQ,33050,500,1.54,34100,35500,32900,136034,4627626025,12583001,415868183050
20251125,309930,KR7309930006,조이웍스앤코,KOSDAQ,2400,5,.21,2390,2435,2280,29883,70252395,24487048,58768915200
20251125,309960,KR7309960003,LB인베스트먼트,KOSDAQ,4955,-15,-.3,5050,5050,4900,54243,269230065,23217239,115041419245
20251125,310200,KR7310200001,애니플러스,KOSDAQ,3305,-20,-.6,3320,3385,3285,266075,881770395,52162836,172398172980
20251125,310210,KR7310210000,보로노이,KOSDAQ,229500,-7000,-2.96,237000,240000,226000,86686,20036242500,18393121,4221221269500
20251125,310870,KR7310870001,디와이씨,KOSDAQ,1215,16,1.33,1199,1237,1184,99836,121583669,20687271,25135034265
20251125,311060,KR7311060008,엘에이티,KONEX,3160,-15,-.47,3185,3185,3020,663,2085260,7827134,24733743440
20251125,311320,KR7311320006,지오엘리먼트,KOSDAQ,6130,0,0,6050,6280,6050,16285,100325390,12614560,77327252800
20251125,311390,KR7311390009,네오크레마,KOSDAQ,5720,-120,-2.05,5800,5870,5650,45231,259673530,12653789,72379673080
20251125,311690,KR7311690002,CJ 바이오사이언스,KOSDAQ,8630,-30,-.35,8670,8720,8550,20406,175476595,13065462,112754937060
20251125,311960,KR7311960009,인터로이드,KONEX,1750,0,0,1750,1750,1750,4,7000,3062664,5359662000
20251125,312610,KR7312610009,에이에프더블류,KOSDAQ,1465,-25,-1.68,1480,1500,1465,10042,14810797,20256888,29676340920
20251125,313760,KR7313760001,캐리,KOSDAQ,1694,174,11.45,1520,1749,1520,319706,527107458,11207186,18984973084
20251125,314130,KR7314130006,지놈앤컴퍼니,KOSDAQ,2750,-55,-1.96,2885,2890,2745,186646,524597830,31085515,85485166250
20251125,314140,KR7314140005,알피바이오,KOSDAQ,7020,-290,-3.97,7310,7440,6960,37968,269563670,8666361,60837854220
20251125,314930,KR7314930009,바이오다인,KOSDAQ,13100,-250,-1.87,13250,13800,13040,46707,619137850,29764103,389909749300
20251125,315640,KR7315640003,딥노이드,KOSDAQ,3665,5,.14,3710,3715,3600,40337,146649385,22536788,82597328020
20251125,316140,KR7316140003,우리금융지주,KOSPI,25750,-50,-.19,25800,26300,25650,1219820,31549141775,734076320,18902465240000
20251125,317120,KR7317120004,라닉스,KOSDAQ,1838,-48,-2.55,1950,1950,1765,216159,401094576,15260000,28047880000
20251125,317240,KR7317240000,TS트릴리온,KOSDAQ,230,-4,-1.71,246,246,228,1954554,454927105,115808012,26635842760
20251125,317330,KR7317330009,덕산테코피아,KOSDAQ,17300,-250,-1.42,17810,17980,17210,51314,897189415,20476584,354244903200
20251125,317400,KR7317400000,자이에스앤디,KOSPI,3675,-35,-.94,3755,3775,3650,66927,247034990,38782520,142525761000
20251125,317450,KR7317450005,명인제약,KOSPI,67500,-1800,-2.6,69900,70500,67500,70607,4822078350,14600000,985500000000
20251125,317530,KR7317530004,캐리소프트,KOSDAQ,3920,-50,-1.26,3930,3965,3915,6421,25227705,10039454,39354659680
20251125,317690,KR7317690006,퀀타매트릭스,KOSDAQ,3810,-10,-.26,3820,3960,3795,55397,212456790,19577021,74588450010
20251125,317770,KR7317770006,엑스페릭스,KOSDAQ,2730,-70,-2.5,2805,2840,2700,119882,331502745,33275181,90841244130
20251125,317830,KR7317830008,에스피시스템스,KOSDAQ,8880,-360,-3.9,9240,9380,8880,161224,1463463345,10773818,95671503840
20251125,317850,KR7317850006,대모,KOSDAQ,8900,180,2.06,8860,9650,8250,8655203,76678099175,8324420,74087338000
20251125,317860,KR7317860005,노드메이슨,KONEX,4900,200,4.26,4900,4900,4900,11,53900,4513215,22114753500
20251125,317870,KR7317870004,엔바이오니아,KOSDAQ,11720,620,5.59,10970,11890,10970,61023,708398340,8546519,100165202680
20251125,318000,KR7318000007,KBG,KOSDAQ,4385,-35,-.79,4420,4500,4385,18243,80709120,8740223,38325877855
20251125,318010,KR7318010006,팜스빌,KOSDAQ,3635,35,.97,3650,3650,3570,21403,77686825,7929338,28823143630
20251125,318020,KR7318020005,포인트모바일,KOSDAQ,4185,5,.12,4180,4235,4090,25506,105395365,12662272,52991608320
20251125,318060,KR7318060001,그래피,KOSDAQ,13490,790,6.22,12790,16510,12790,10410105,153340950765,11053777,149115451730
20251125,318160,KR7318160009,셀바이오휴먼텍,KOSDAQ,8230,920,12.59,7400,8390,7320,189087,1522539555,9341201,76878084230
20251125,318410,KR7318410008,비비씨,KOSDAQ,7730,120,1.58,7620,7770,7600,13574,103879700,5555243,42942028390
20251125,318660,KR7318660008,타임기술,KONEX,2090,50,2.45,1900,2095,1900,10,20720,2152101,4497891090
20251125,319400,KR7319400008,현대무벡스,KOSDAQ,8380,-160,-1.87,8700,8750,8300,1422736,12131739025,111376039,933331206820
20251125,319660,KR7319660007,피에스케이,KOSDAQ,29500,-200,-.67,30600,30700,29200,222538,6605418625,28966714,854518063000
20251125,320000,KR7320000003,한울반도체,KOSDAQ,2105,-25,-1.17,2100,2150,1984,394492,803003867,32308990,68010423950
20251125,321260,KR7321260002,프로이천,KOSDAQ,1748,-14,-.79,1766,1794,1747,73808,130433580,28192084,49279762832
20251125,321370,KR7321370009,센서뷰,KOSDAQ,900,-9,-.99,909,921,891,67190,60652025,45062720,40556448000
20251125,321550,KR7321550006,티움바이오,KOSDAQ,6210,-100,-1.58,6460,6500,6130,124402,782552985,27678239,171881864190
20251125,321820,KR7321820003,아티스트컴퍼니,KOSDAQ,4290,-135,-3.05,4420,4495,4220,16990,73292551,15591376,66887003040
20251125,322000,KR7322000001,HD현대에너지솔루션,KOSPI,51200,1000,1.99,51200,52300,50000,68553,3490687350,11200000,573440000000
20251125,322180,KR7322180001,LS티라유텍,KOSDAQ,6300,-100,-1.56,6480,6570,6020,208137,1297580195,20921984,131808499200
20251125,322310,KR7322310004,오로스테크놀로지,KOSDAQ,22450,500,2.28,22250,23300,22250,48092,1090295400,9366542,210278867900
20251125,322510,KR7322510009,제이엘케이,KOSDAQ,4180,-200,-4.57,4430,4485,4125,130517,550427543,25528892,106710768560
20251125,322780,KR7322780008,코퍼스코리아,KOSDAQ,1316,-42,-3.09,1358,1359,1242,435163,564043659,41263297,54302498852
20251125,322970,KR7322970005,무진메디,KONEX,2110,10,.48,2100,2120,1980,4069,8244775,10051978,21209673580
20251125,323280,KR7323280008,태성,KOSDAQ,37300,-200,-.53,38400,39450,36400,372735,14078238475,30500730,1137677229000
20251125,323350,KR7323350009,다원넥스뷰,KOSDAQ,5700,90,1.6,5600,5860,5500,9298,52039680,8010772,45661400400
20251125,323410,KR7323410001,카카오뱅크,KOSPI,21150,-450,-2.08,21700,21800,21000,702246,14954828225,476990437,10088347742550
20251125,323990,KR7323990002,박셀바이오,KOSDAQ,9310,-170,-1.79,9430,9620,9270,92371,868521515,23257345,216525881950
20251125,326030,KR7326030004,SK바이오팜,KOSPI,129000,700,.55,129100,133500,128000,324435,42338595650,78313250,10102409250000
20251125,327260,KR7327260006,RF머트리얼즈,KOSDAQ,18120,2470,15.78,16520,18990,16520,807081,14756449185,8433231,152810145720
20251125,327610,KR7327610002,펨토바이오메드,KONEX,1636,-56,-3.31,1690,1799,1501,448,758425,8536086,13965036696
20251125,328130,KR7328130000,루닛,KOSDAQ,34850,-1550,-4.26,36800,36800,34700,171119,6039740650,29256746,1019597598100
20251125,328380,KR7328380001,솔트웨어,KOSDAQ,845,-22,-2.54,857,900,845,14683,12647518,34262778,28952047410
20251125,329180,KR7329180004,HD현대중공업,KOSPI,548000,-4000,-.72,570000,571000,541000,187975,103451840000,88773116,48647667568000
20251125,330350,KR7330350000,위더스제약,KOSDAQ,6340,-30,-.47,6310,6450,6310,23311,148549040,13202139,83701561260
20251125,330590,KR7330590001,롯데리츠,KOSPI,3980,15,.38,4000,4030,3960,619846,2480553865,288968884,1150096158320
20251125,330730,KR7330730003,스톤브릿지벤처스,KOSDAQ,4820,15,.31,4855,4900,4795,36953,178813005,18150830,87487000600
20251125,330860,KR7330860008,네패스아크,KOSDAQ,17470,560,3.31,17210,17960,17170,28112,491038530,12184045,212855266150
20251125,331380,KR7331380006,포커스에이아이,KOSDAQ,2810,230,8.91,2615,2865,2560,484923,1342775406,24239838,68113944780
20251125,331520,KR7331520007,밸로프,KOSDAQ,552,-5,-.9,557,560,549,49082,27159399,50864390,28077143280
20251125,331660,KR7331660001,한국미라클피플사,KONEX,10730,-320,-2.9,11350,11350,10730,4,44780,1100000,11803000000
20251125,331740,KR7331740001,아우토크립트,KOSDAQ,10310,-50,-.48,10280,10590,10250,26257,272242465,9633699,99323436690
20251125,331920,KR7331920009,셀레믹스,KOSDAQ,2675,-5,-.19,2650,2700,2645,7849,20977540,8164148,21839095900
20251125,332190,KR7332190008,오션스바이오,KONEX,4980,0,0,5100,5100,4980,501,2495100,1477839,7359638220
20251125,332290,KR7332290006,누보,KOSDAQ,1161,-57,-4.68,1229,1241,1153,633293,748775016,39904404,46329013044
20251125,332370,KR7332370006,아이디피,KOSDAQ,4935,0,0,4875,5050,4875,10184,50374755,13273726,65505837810
20251125,332570,KR7332570001,PS일렉트로닉스,KOSDAQ,4505,205,4.77,4375,4650,4360,1591015,7145567027,43789726,197272715630
20251125,333050,KR7333050003,모코엠시스,KOSDAQ,1315,-24,-1.79,1328,1346,1312,71554,94395938,24613326,32366523690
20251125,333430,KR7333430007,일승,KOSDAQ,6230,30,.48,6220,6410,6090,156665,969832365,30726747,191427633810
20251125,333620,KR7333620003,엔시스,KOSDAQ,6200,60,.98,6150,6300,6140,8368,51912060,10556344,65449332800
20251125,334890,KR7334890001,이지스밸류플러스리츠,KOSPI,4400,35,.8,4365,4425,4360,437914,1924466388,69448683,305574205200
20251125,334970,KR7334970001,프레스티지바이오로직스,KOSDAQ,2910,-40,-1.36,2960,3025,2865,91167,264702338,77752637,226260173670
20251125,335810,KR7335810008,프리시젼바이오,KOSDAQ,2920,-50,-1.68,3050,3050,2915,40063,118783575,17957810,52436805200
20251125,335870,KR7335870002,윙스풋,KOSDAQ,1630,-90,-5.23,1770,1770,1630,156306,259639352,16750473,27303270990
20251125,335890,KR7335890000,비올,KOSDAQ,12500,0,0,0,0,0,0,0,58419125,730239062500
20251125,336040,KR7336040001,타스컴,KONEX,4690,0,0,4700,4700,4690,11,51600,4684534,21970464460
20251125,336060,KR7336060009,웨이버스,KOSDAQ,1054,7,.67,1048,1068,1036,639665,670018442,48155200,50755580800
20251125,336260,KR7336260005,두산퓨얼셀,KOSPI,30350,800,2.71,30000,30350,28900,814663,24205389525,65493726,1987734584100
20251125,33626K,KR733626K013,두산퓨얼셀1우,KOSPI,7340,50,.69,7380,7410,7230,17177,125821960,13364200,98093228000
20251125,33626L,KR733626K021,두산퓨얼셀2우B,KOSPI,11220,170,1.54,11280,11390,10910,1572,17542710,2986300,33506286000
20251125,336370,KR7336370002,솔루스첨단소재,KOSPI,8000,-230,-2.79,8430,8450,7950,533174,4319343735,70217344,561738752000
20251125,33637K,KR733637K010,솔루스첨단소재1우,KOSPI,2040,10,.49,2050,2070,1995,55055,110889633,16908766,34493882640
20251125,33637L,KR733637K028,솔루스첨단소재2우B,KOSPI,3570,-90,-2.46,3740,3740,3545,33164,119091430,3778296,13488516720
20251125,336570,KR7336570007,원텍,KOSDAQ,7250,-170,-2.29,7470,7510,7240,341085,2497245340,89968897,652274503250
20251125,336680,KR7336680004,탑런토탈솔루션,KOSDAQ,4000,10,.25,3995,4055,3955,77691,309243271,39145558,156582232000
20251125,337840,KR7337840003,유엑스엔,KONEX,9780,0,0,9800,10000,9430,968,9261130,4747536,46430902080
20251125,337930,KR7337930002,젝시믹스,KOSDAQ,4535,20,.44,4525,4595,4515,37038,168249598,29676475,134582814125
20251125,338100,KR7338100001,NH프라임리츠,KOSPI,4875,-10,-.2,4900,4900,4845,110601,538299520,18660000,90967500000
20251125,338220,KR7338220007,뷰노,KOSDAQ,23100,900,4.05,22600,24250,21850,192020,4420728975,14001823,323442111300
20251125,338840,KR7338840002,와이바이오로직스,KOSDAQ,21300,300,1.43,21150,22300,21100,327371,7052874825,14949181,318417555300
20251125,339770,KR7339770000,교촌에프앤비,KOSPI,4335,-50,-1.14,4370,4410,4305,48268,209567424,49965080,216598621800
20251125,339950,KR7339950008,아이비김영,KOSDAQ,1947,-10,-.51,1960,2015,1947,38943,76155670,44946655,87511137285
20251125,340360,KR7340360007,다보링크,KOSDAQ,1214,-6,-.49,1227,1227,1182,154401,185789134,43951909,53357617526
20251125,340440,KR7340440007,세림B&G,KOSDAQ,1356,4,.3,1361,1450,1349,712971,999437912,28378364,38481061584
20251125,340450,KR7340450006,지씨지놈,KOSDAQ,6270,40,.64,6270,6350,6210,22733,142097490,23650793,148290472110
20251125,340570,KR7340570001,티앤엘,KOSDAQ,44200,-900,-2,46000,46000,43950,21952,973644375,8128000,359257600000
20251125,340810,KR7340810001,시선AI,KOSDAQ,2695,-15,-.55,2710,2800,2650,32828,88221931,12956082,34916640990
20251125,340930,KR7340930007,유일에너테크,KOSDAQ,1833,-76,-3.98,1911,1980,1814,457242,861234930,34204450,62696756850
20251125,341170,KR7341170009,퓨쳐메디신,KONEX,840,-5,-.59,780,871,780,20636,16978769,10533205,8847892200
20251125,341310,KR7341310001,이앤에치,KONEX,425,-75,-15,430,497,425,4965,2118073,17293400,7349695000
20251125,342870,KR7342870003,오아,KOSDAQ,8110,-200,-2.41,8320,8470,8060,13963,114815830,5442619,44139640090
20251125,343090,KR7343090007,HLB사이언스,KONEX,1947,0,0,1945,1950,1809,6495,12551533,18959752,36914637144
20251125,344820,KR7344820006,KCC글라스,KOSPI,26600,-150,-.56,26900,27100,26450,29604,791463975,15970512,424815619200
20251125,344860,KR7344860002,이노진,KOSDAQ,1567,-25,-1.57,1592,1614,1567,14814,23352698,12030000,18851010000
20251125,346010,KR7346010002,타이드,KONEX,1020,0,0,0,0,0,0,0,4860062,4957263240
20251125,347000,KR7347000002,센코,KOSDAQ,2075,0,0,2075,2105,2045,52179,108310585,37810846,78457505450
20251125,347700,KR7347700007,스피어,KOSDAQ,8560,10,.12,8580,8780,8440,79727,684973110,39228419,335795266640
20251125,347740,KR7347740003,피엔케이피부임상연구센타,KOSDAQ,2405,-75,-3.02,2480,2480,2385,83021,199689481,30010576,72175435280
20251125,347770,KR7347770000,핌스,KOSDAQ,1375,-35,-2.48,1420,1433,1375,50427,70169533,22857042,31428432750
20251125,347850,KR7347850000,디앤디파마텍,KOSDAQ,100300,-9700,-8.82,105600,113300,98700,1839711,193270539950,10856319,1088888795700
20251125,347860,KR7347860009,알체라,KOSDAQ,2335,50,2.19,2375,2375,2250,174828,402014825,38710961,90390093935
20251125,347890,KR7347890006,엠투아이,KOSDAQ,6090,0,0,6050,6230,6050,19157,116879105,16913204,103001412360
20251125,348030,KR7348030008,모비릭스,KOSDAQ,3555,55,1.57,3580,3580,3385,21711,75738195,9603800,34141509000
20251125,348080,KR7348080003,큐라티스,KOSDAQ,919,-31,-3.26,947,958,919,133677,125119881,81786794,75162063686
20251125,348150,KR7348150004,고바이오랩,KOSDAQ,5020,10,.2,5110,5140,5000,41892,211931920,19418889,97482822780
20251125,348210,KR7348210006,넥스틴,KOSDAQ,58700,-100,-.17,59700,60500,55400,113118,6557091950,10477005,615000193500
20251125,348340,KR7348340001,뉴로메카,KOSDAQ,26700,-1150,-4.13,28250,28250,26550,82340,2232478450,11368922,303550217400
20251125,348350,KR7348350000,위드텍,KOSDAQ,8090,120,1.51,7920,8200,7920,21312,170537005,10183600,82385324000
